grasslandParkland,largeHerb,organicCarbon,roeDeer,tamworthPig,thornyScrub,woodland,time,ID,accepted?
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1069,Accepted
1.0243880472592861,0.0,1.0267236046354833,1.6622304364397005,0.0,1.2707937174924033,1.006930712629976,0.36363636363636365,1069,Accepted
1.0409314155231015,0.0,1.0542168034624306,1.7085900715243942,0.0,1.6097865560936118,1.0139211722423982,0.7272727272727273,1069,Accepted
1.0514718702987922,0.0,1.0821123789184786,1.7519874012669534,0.0,2.0365786884926385,1.020986944815733,1.0909090909090908,1069,Accepted
1.057373294653787,0.0,1.110210707757324,1.79250149051555,0.0,2.5730914243087883,1.0281420497674192,1.4545454545454546,1069,Accepted
1.0596071469477477,0.0,1.1383476808312585,1.8363904561627291,0.0,3.2462916779629816,1.0354040555236297,1.8181818181818183,1069,Accepted
1.058808251116472,0.0,1.1663880852241344,1.8876879823086539,0.0,4.089053033401987,1.0427949039902056,2.1818181818181817,1069,Accepted
1.0553356682055632,0.0,1.194219785313314,1.9415853756522363,0.0,5.140976568276657,1.0503419068172362,2.5454545454545454,1069,Accepted
1.0493292138284456,0.0,1.2217427378298729,2.01832347173891,0.0,6.449519378561556,1.0580790951808687,2.909090909090909,1069,Accepted
1.0407494769124233,0.0,1.248871570310306,2.1188564443322626,0.0,8.070166784657719,1.066048342983863,3.272727272727273,1069,Accepted
1.029412244940627,0.0,1.2755331557872616,2.216242470300392,0.0,10.066111932171998,1.074300800373737,3.6363636363636367,1069,Accepted
1.015025479857084,0.0,1.3016477359547005,2.364493787930666,0.0,12.50920156357672,1.0828988589525035,4.0,1069,Accepted
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1075,Accepted
1.0030448727515235,0.0,1.0313398812955872,1.9044527726577818,0.0,1.2973187160340889,1.0066912269723831,0.36363636363636365,1075,Accepted
1.0040711450954551,0.0,1.063029817122306,1.927798716124209,0.0,1.6759501707884825,1.013472427283219,0.7272727272727273,1075,Accepted
1.0033157245313626,0.0,1.094814120880432,1.97117722436552,0.0,2.162517413683295,1.0203693768728146,1.0909090909090908,1075,Accepted
1.0008147543472479,0.0,1.1266035086782733,2.011449430384582,0.0,2.7862453346772083,1.027408441190965,1.4545454545454546,1075,Accepted
0.9964961035625097,0.0,1.1583066188307218,2.059825109652062,0.0,3.5836399788610445,1.0346235421619696,1.8181818181818183,1075,Accepted
0.990181114112615,0.0,1.1898337746129268,2.124167775853701,0.0,4.599568864640439,1.0420578658932083,2.1818181818181817,1075,Accepted
0.9815869198055358,0.0,1.2210958315490894,2.2086402777950904,0.0,5.888290797070826,1.0497660674514506,2.5454545454545454,1075,Accepted
0.9703296249411604,0.0,1.2520019568478886,2.32099788823932,0.0,7.514165445873962,1.057816816230845,2.909090909090909,1075,Accepted
0.9559286838931184,0.0,1.2824632619819225,2.437040403382191,0.0,9.5508076346745,1.0662954220292378,3.272727272727273,1075,Accepted
0.9378274179674644,0.0,1.312378485055142,2.602134418352026,0.0,12.081145994619536,1.0753069291020756,3.6363636363636367,1075,Accepted
0.9154138178435726,0.0,1.341652420373013,2.787629303490223,0.0,15.190858211461915,1.084978081475245,4.0,1075,Accepted
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1085,Accepted
1.0160552255854332,0.0,1.0257134754913366,2.335136648860335,0.0,1.224643809231038,1.0039212591122393,0.36363636363636365,1085,Accepted
1.0272429835682606,0.0,1.0519335760547364,2.3833457784073167,0.0,1.4911099571433108,1.0078829523509858,0.7272727272727273,1085,Accepted
1.034703210162684,0.0,1.0783618352831732,2.4268769263544847,0.0,1.8131825440611735,1.0119042139112167,1.0909090909090908,1085,Accepted
1.0391991378311636,0.0,1.1048991802406256,2.465992613760649,0.0,2.201883850516117,1.0159970650160293,1.4545454545454546,1085,Accepted
1.0412964855735631,0.0,1.1314605210491786,2.5097061498645568,0.0,2.6701781418294366,1.0201759015337934,1.8181818181818183,1085,Accepted
1.0413936169081126,0.0,1.1579720372878008,2.578798956972971,0.0,3.2332332507266233,1.0244579418289521,2.1818181818181817,1085,Accepted
1.0397471016528657,0.0,1.1843749268589199,2.6479172875140367,0.0,3.9081917030481415,1.0288634561496617,2.5454545454545454,1085,Accepted
1.0365026506016204,0.0,1.2106183629365594,2.699304983517384,0.0,4.714467302736124,1.033416531913114,2.909090909090909,1085,Accepted
1.031722396004808,0.0,1.236651354008498,2.79245323341847,0.0,5.674448619581186,1.0381458871046083,3.272727272727273,1085,Accepted
1.0253903967123603,0.0,1.2624391240352477,2.887495354084015,0.0,6.811644931705131,1.043084680968082,3.6363636363636367,1085,Accepted
1.017439538644026,0.0,1.2879475042253976,2.996208057125831,0.0,8.15152326162358,1.0482716226960518,4.0,1085,Accepted
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1102,Accepted
1.0107142766011197,0.0,1.038248675587759,1.5178911842447016,0.0,1.2906422319275463,1.0045073692725055,0.36363636363636365,1102,Accepted
1.0174023661833052,0.0,1.0775025859416223,1.545874150887333,0.0,1.6620704625679081,1.0090801144405348,0.7272727272727273,1102,Accepted
1.0209530500706818,0.0,1.1175317832797356,1.5836681898911784,0.0,2.138116819260826,1.013738065861082,1.0909090909090908,1102,Accepted
1.0219327853443296,0.0,1.158206997043836,1.628687088320274,0.0,2.7471105772086606,1.0185029349863217,1.4545454545454546,1102,Accepted
1.0206754330600396,0.0,1.1994083220485985,1.6797190227587286,0.0,3.524360882523113,1.023402401008716,1.8181818181818183,1102,Accepted
1.0173222896026592,0.0,1.241019876229084,1.7510057063694529,0.0,4.513571754724897,1.028471683191206,2.1818181818181817,1102,Accepted
1.011850689663418,0.0,1.282931741689572,1.842852894639169,0.0,5.767942582473391,1.0337552157830356,2.5454545454545454,1102,Accepted
1.0040970040520758,0.0,1.3250376935161068,1.9428299362399708,0.0,7.351099307538709,1.0393087647426957,2.909090909090909,1102,Accepted
0.9937768972257534,0.0,1.3672284603247655,2.060562565255633,0.0,9.337863417732313,1.0452018919338375,3.272727272727273,1102,Accepted
0.9805021348865324,0.0,1.4093913317943207,2.224936562478168,0.0,11.813755407134162,1.0515204014988846,3.6363636363636367,1102,Accepted
0.9637992952651727,0.0,1.4514172297880825,2.4293005230224596,0.0,14.87174811594621,1.0583685351858096,4.0,1102,Accepted
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1105,Accepted
1.005418444744227,0.0,1.014679411850853,2.0350595539604655,0.0,1.2291623607936577,1.0064039630669694,0.36363636363636365,1105,Accepted
1.0084997779241194,0.0,1.0295825043029696,2.0673537235817827,0.0,1.5030180593534563,1.0128631635024832,0.7272727272727273,1105,Accepted
1.009818976547877,0.0,1.0444518913021834,2.1078578980861344,0.0,1.8356929231039425,1.0193943464130883,1.0909090909090908,1105,Accepted
1.0096621722791688,0.0,1.0592554270941883,2.1341505319783094,0.0,2.2389122139502655,1.026008723819789,1.4545454545454546,1105,Accepted
1.0082124118930789,0.0,1.0739614025097037,2.1779729877974634,0.0,2.726735019096305,1.0327201375600792,1.8181818181818183,1105,Accepted
1.0055614094874263,0.0,1.0885504220238011,2.2338582923873678,0.0,3.315288353539073,1.0395450293277129,2.1818181818181817,1105,Accepted
1.0017301587079008,0.0,1.1030084534781668,2.296230506185285,0.0,4.023042973771972,1.0465031109085543,2.5454545454545454,1105,Accepted
0.9966830888301598,0.0,1.1173238747103074,2.3727717734249154,0.0,4.870996755665493,1.0536179402929198,2.909090909090909,1105,Accepted
0.9903354682350086,0.0,1.1314910882885325,2.4540844265936292,0.0,5.882229021642871,1.0609173101204774,3.272727272727273,1105,Accepted
0.9825654017471129,0.0,1.145505326523528,2.5454590625390634,0.0,7.081856382731023,1.068433911849457,3.6363636363636367,1105,Accepted
0.9732218732974754,0.0,1.1593631064225483,2.6615805969643533,0.0,8.496381674474577,1.0762057585430802,4.0,1105,Accepted
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1112,Accepted
1.0323252338984232,0.0,1.0252239371025782,1.8928422890926735,0.0,1.316466820112581,1.0042417670498764,0.36363636363636365,1112,Accepted
1.0566807823835758,0.0,1.0514429683928084,1.9425513115401312,0.0,1.7263246247748751,1.008559282546854,0.7272727272727273,1112,Accepted
1.0742185978385768,0.0,1.0782365570401913,1.99275548137156,0.0,2.260112674536165,1.0129810288264987,1.0909090909090908,1112,Accepted
1.0858964112149492,0.0,1.1053598426598368,2.057541940062356,0.0,2.954024088214837,1.0175385867966134,1.4545454545454546,1112,Accepted
1.0924618087278226,0.0,1.1326002245253746,2.1161929543681484,0.0,3.8537867528459704,1.0222726587218067,1.8181818181818183,1112,Accepted
1.0944219457117388,0.0,1.1597647759788954,2.186050532234802,0.0,5.01702966331942,1.0272358709282705,2.1818181818181817,1112,Accepted
1.0920337837320981,0.0,1.186680886254199,2.286054477205755,0.0,6.51529005697482,1.0324957572048357,2.5454545454545454,1112,Accepted
1.0853088542618299,0.0,1.213197409224992,2.3912080125078465,0.0,8.435249625281806,1.038138324526798,2.909090909090909,1112,Accepted
1.0740346012238513,0.0,1.2391685187645176,2.5244497968690807,0.0,10.880548915034769,1.0442725498932746,3.272727272727273,1112,Accepted
1.0577965724308465,0.0,1.2644585652854117,2.6853495587838445,0.0,13.970315574839884,1.0510347373339628,3.6363636363636367,1112,Accepted
1.0360200376258144,0.0,1.2889359615012284,2.8707774530272276,0.0,17.83556714542676,1.0585931077243786,4.0,1112,Accepted
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1115,Accepted
1.0180945710231017,0.0,1.0250907983086275,1.443511306157698,0.0,1.3195729386908144,1.0074021981956898,0.36363636363636365,1115,Accepted
1.0298868447893912,0.0,1.0506951455995617,1.4937123726614667,0.0,1.7371819217933462,1.0148965342681688,0.7272727272727273,1115,Accepted
1.036689749239032,0.0,1.0765280752766953,1.5455736530714397,0.0,2.283692039154869,1.0225046733189083,1.0909090909090908,1115,Accepted
1.0394015559956122,0.0,1.1024248826029568,1.602139807552835,0.0,2.9972727963010453,1.030251521077225,1.4545454545454546,1115,Accepted
1.038575548300747,0.0,1.1282479178870917,1.6734448752798237,0.0,3.926372887226826,1.0381695066276324,1.8181818181818183,1115,Accepted
1.034459950797596,0.0,1.153883891171965,1.7526356674763919,0.0,5.131578675766974,1.0463005693483378,2.1818181818181817,1115,Accepted
1.0270406486763397,0.0,1.179232072180976,1.849823903624983,0.0,6.6877165641456475,1.054698842699006,2.5454545454545454,1115,Accepted
1.0160755868913378,0.0,1.2041992852936303,1.9957101634619754,0.0,8.685418274302307,1.0634336004963945,2.909090909090909,1115,Accepted
1.0011222397945028,0.0,1.2287086793213196,2.160159011831465,0.0,11.230124570669581,1.0725921837351862,3.272727272727273,1115,Accepted
0.9815838785037736,0.0,1.252675685248034,2.386955277128698,0.0,14.441538683997795,1.0822838954334657,3.6363636363636367,1115,Accepted
0.9567543078582089,0.0,1.27602686642538,2.6517540013815832,0.0,18.44545083441199,1.0926424379187036,4.0,1115,Accepted
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1116,Accepted
1.0038200708608664,0.0,1.0186013232485391,1.6409010035491618,0.0,1.3238323332694926,1.004874514114119,0.36363636363636365,1116,Accepted
1.0054319927104374,0.0,1.0372951163851205,1.68567806415996,0.0,1.7463851808008968,1.0098198900236732,0.7272727272727273,1116,Accepted
1.0050718851662115,0.0,1.0559048449090411,1.733355284190138,0.0,2.3007599759385293,1.0148630330796211,1.0909090909090908,1116,Accepted
1.0027811517355874,0.0,1.0743970327171255,1.8020317757789224,0.0,3.0256502917057144,1.0200327513327794,1.4545454545454546,1116,Accepted
0.9984588127976186,0.0,1.0927521443527828,1.8899954059670683,0.0,3.9699052640372443,1.0253665456738794,1.8181818181818183,1116,Accepted
0.9918755303910027,0.0,1.110959615801093,1.9966766581222115,0.0,5.193917100792333,1.0309128440327942,2.1818181818181817,1116,Accepted
0.9826769002190097,0.0,1.1290161219401786,2.1334755519933744,0.0,6.77084473461514,1.0367336646571927,2.5454545454545454,1116,Accepted
0.9703873461233672,0.0,1.1469286191067485,2.3076146261579744,0.0,8.78640972228271,1.0429073910942817,2.909090909090909,1116,Accepted
0.9544262730478665,0.0,1.164711459905406,2.5436233540851916,0.0,11.337098198173576,1.0495316956110672,3.272727272727273,1116,Accepted
0.9341342617540265,0.0,1.1823962155385837,2.812651420030462,0.0,14.523330370791019,1.0567256369209732,3.6363636363636367,1116,Accepted
0.9088381774658086,0.0,1.2000146469498547,3.1518276330395905,0.0,18.441682175369426,1.0646312656839416,4.0,1116,Accepted
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1118,Accepted
1.0066994153890063,0.0,1.0217391126346864,2.205011831068483,0.0,1.2239442897196793,1.0067847340976943,0.36363636363636365,1118,Accepted
1.0107171782478448,0.0,1.043622173536659,2.215793003053964,0.0,1.4930105741235926,1.0136378488289082,0.7272727272727273,1118,Accepted
1.0127262493333593,0.0,1.0653884750630085,2.2584626260268803,0.0,1.8198171714755114,1.0205770375632528,1.0909090909090908,1118,Accepted
1.013106827760507,0.0,1.0869658683688685,2.2707464240235944,0.0,2.2161260545180608,1.0276155745453657,1.4545454545454546,1118,Accepted
1.0121130821840112,0.0,1.1082821097765418,2.3266909251267345,0.0,2.6963341954889697,1.034770117153592,1.8181818181818183,1118,Accepted
1.0098816805678137,0.0,1.129290523220145,2.3435218646185545,0.0,3.2769237197990444,1.0420602153826894,2.1818181818181817,1118,Accepted
1.0064743824560747,0.0,1.149935765870072,2.404837538165135,0.0,3.9779626216405526,1.0495101712036885,2.5454545454545454,1118,Accepted
1.0018743907870227,0.0,1.1701816215988123,2.458870952219342,0.0,4.822240903442906,1.0571487315890344,2.909090909090909,1118,Accepted
0.9960099350797715,0.0,1.189991007099551,2.5052806879013088,0.0,5.836296620397808,1.0650106517290612,3.272727272727273,1118,Accepted
0.9887614601603975,0.0,1.209326336800754,2.579502294568506,0.0,7.050727605514763,1.073137612510838,3.6363636363636367,1118,Accepted
0.9799638654927808,0.0,1.228155749982656,2.6793529313113913,0.0,8.499703833408288,1.0815790389783688,4.0,1118,Accepted
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1122,Accepted
1.0055450407972009,0.0,1.0256116523782663,1.8618844207794725,0.0,1.1921055938280558,1.0042591550482556,0.36363636363636365,1122,Accepted
1.0089855150131128,0.0,1.0513370228080763,1.8770948377466419,0.0,1.417241978976749,1.008547218662997,0.7272727272727273,1122,Accepted
1.010750295469492,0.0,1.076980000841957,1.9020248071543233,0.0,1.683751693029371,1.0128754205085297,1.0909090909090908,1122,Accepted
1.0110784853601076,0.0,1.1024700501947577,1.9314913451138287,0.0,1.9989029585762608,1.0172506324021653,1.4545454545454546,1122,Accepted
1.0101325182314242,0.0,1.1277430664375625,1.9610522049804595,0.0,2.3711136834871773,1.0216809669736797,1.8181818181818183,1122,Accepted
1.008011424218573,0.0,1.152738806137242,2.002138357126954,0.0,2.8101569489325637,1.0261760518873644,2.1818181818181817,1122,Accepted
1.004757908833288,0.0,1.177403921143954,2.0463888561364407,0.0,3.3271545183432463,1.0307471040291647,2.5454545454545454,1122,Accepted
1.0003684882956048,0.0,1.201688557194425,2.0910808010447277,0.0,3.934779994525022,1.035407303892887,2.909090909090909,1122,Accepted
0.9947991884096644,0.0,1.2255468095046065,2.1287546914460007,0.0,4.647295824492286,1.0401720351193842,3.272727272727273,1122,Accepted
0.9879742273871576,0.0,1.2489312388191827,2.193204375208134,0.0,5.480950689606497,1.0450593772670074,3.6363636363636367,1122,Accepted
0.9797839853756917,0.0,1.2718018448961557,2.2730810002047734,0.0,6.453359194940451,1.0500900591552786,4.0,1122,Accepted
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1123,Accepted
1.0261299165491706,0.0,1.03668096419396,1.8811147960677075,0.0,1.2276352421402736,1.0046901354043436,0.36363636363636365,1123,Accepted
1.044172597251712,0.0,1.0744977311649937,1.9196231410594624,0.0,1.5025038705482918,1.009426837303823,0.7272727272727273,1123,Accepted
1.0559376455276166,0.0,1.1130379772474266,1.9532450244387909,0.0,1.8368854024889656,1.0142244728387522,1.0909090909090908,1123,Accepted
1.0627902770515443,0.0,1.1520506261427201,2.002150834064944,0.0,2.2433474805642115,1.0190956670373623,1.4545454545454546,1123,Accepted
1.0657420642588542,0.0,1.1913186389406754,2.0276041233761606,0.0,2.7366865404064034,1.024055448465329,1.8181818181818183,1123,Accepted
1.065503272332319,0.0,1.2306354014712566,2.0808850177156057,0.0,3.334804658773143,1.029122287788629,2.1818181818181817,1123,Accepted
1.0625185616725272,0.0,1.2698235918764298,2.1168223147555887,0.0,4.058380101682357,1.0343181264179075,2.5454545454545454,1123,Accepted
1.0570314694346936,0.0,1.3087093477087997,2.1630214137664825,0.0,4.931939284355666,1.0396696449728626,2.909090909090909,1123,Accepted
1.049119115444953,0.0,1.3471294311328825,2.2366603088593684,0.0,5.983880103739295,1.0452088051997435,3.272727272727273,1123,Accepted
1.0387229360777352,0.0,1.384933970367797,2.3037691884328653,0.0,7.246236224208212,1.0509736317696605,3.6363636363636367,1123,Accepted
1.025683526719984,0.0,1.421971933233446,2.3732161604841546,0.0,8.755334313599835,1.0570094545968671,4.0,1123,Accepted
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1124,Accepted
0.993276368503183,0.0,1.040580053511073,1.670495709205234,0.0,1.2075517177087107,1.0057675034567117,0.36363636363636365,1124,Accepted
0.9874804759103819,0.0,1.0817784320804829,1.6901174091959925,0.0,1.4543055454782947,1.0115778125149866,0.7272727272727273,1124,Accepted
0.982303899496929,0.0,1.1234565554422755,1.7119990450151417,0.0,1.7500545394980254,1.0174414442137236,1.0909090909090908,1124,Accepted
0.9774409522207148,0.0,1.1655608043260393,1.7423462488922394,0.0,2.1039612177604043,1.0233659256247027,1.4545454545454546,1124,Accepted
0.9726378508430101,0.0,1.208030269260609,1.772390569031816,0.0,2.526600096323492,1.0293601984410854,1.8181818181818183,1124,Accepted
0.9676761531827419,0.0,1.2507952492374648,1.8012956576250336,0.0,3.0301809783038514,1.0354349798591496,2.1818181818181817,1124,Accepted
0.9623598725937687,0.0,1.2937771930755178,1.843664836774912,0.0,3.628755028114403,1.041603070929213,2.5454545454545454,1124,Accepted
0.9565040300912413,0.0,1.3368922001811103,1.9102817290306566,0.0,4.338191925704283,1.047879554747686,2.909090909090909,1124,Accepted
0.9499239518165417,0.0,1.3800587589816418,1.9573849022455225,0.0,5.17563044568451,1.054281880986313,3.272727272727273,1124,Accepted
0.9424428247121402,0.0,1.4231774855657746,2.0428036635086637,0.0,6.160769395492382,1.0608308967575906,3.6363636363636367,1124,Accepted
0.9338736903235326,0.0,1.4661595922793156,2.119037538879091,0.0,7.313521338009751,1.067550204378972,4.0,1124,Accepted
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1129,Accepted
0.9955920635249621,0.0,1.0366737614447672,1.9525370317745645,0.0,1.2474503406264683,1.005697969263799,0.36363636363636365,1129,Accepted
0.9911617717514499,0.0,1.0739241301384914,1.9821469295790046,0.0,1.5511869572382317,1.011448194224051,0.7272727272727273,1129,Accepted
0.9866196528121042,0.0,1.1115339409561387,2.0241693321771828,0.0,1.9272175450763136,1.0172654318880583,1.0909090909090908,1129,Accepted
0.9817454813299827,0.0,1.149450651512403,2.06020104989441,0.0,2.3918250270594066,1.0231615589223932,1.4545454545454546,1129,Accepted
0.9763219208654338,0.0,1.1876102201279182,2.1156353808683215,0.0,2.964747299734621,1.029151428246831,1.8181818181818183,1129,Accepted
0.9701177979324331,0.0,1.2259477484895893,2.186545768799721,0.0,3.6693638364235217,1.0352531659158746,2.1818181818181817,1129,Accepted
0.9628835540645311,0.0,1.264393840670811,2.268452855328625,0.0,4.533157484201202,1.0414889496206974,2.5454545454545454,1129,Accepted
0.9543475624651743,0.0,1.302871402593076,2.380910116955971,0.0,5.588178713883003,1.047885834352153,2.909090909090909,1129,Accepted
0.9442084685042634,0.0,1.3413023758125986,2.521638583789627,0.0,6.870749280667481,1.0544763830950745,3.272727272727273,1129,Accepted
0.9321353431205885,0.0,1.3796076408966764,2.6659509512120696,0.0,8.420912688770429,1.061299500487905,3.6363636363636367,1129,Accepted
0.9177777667908023,0.0,1.4176968111049357,2.8443243385076546,0.0,10.282282900838606,1.0684014262829644,4.0,1129,Accepted
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1130,Accepted
0.99572357166659,0.0,1.0354457598280435,2.6584151044803934,0.0,1.2487798379912136,1.00548529155315,0.36363636363636365,1130,Accepted
0.991598284217087,0.0,1.071449980852415,2.6801738272738,0.0,1.5520700758962382,1.0110142273125766,0.7272727272727273,1130,Accepted
0.987501254034541,0.0,1.1076213469170193,2.6879681336514496,0.0,1.9275371140522986,1.0166074738256903,1.0909090909090908,1130,Accepted
0.9831687818481597,0.0,1.1438960106082108,2.730880145184728,0.0,2.3918067468689475,1.022278080735351,1.4545454545454546,1130,Accepted
0.978353189264925,0.0,1.1802184720764943,2.7708687525740316,0.0,2.9646644748503674,1.0280418164839902,1.8181818181818183,1130,Accepted
0.9728144282068765,0.0,1.2165243517381914,2.8113861768579613,0.0,3.6699505897159117,1.0339183372665488,2.1818181818181817,1130,Accepted
0.966305177287471,0.0,1.2527441008338218,2.8778571651403926,0.0,4.5360998636297785,1.0399318586983617,2.5454545454545454,1130,Accepted
0.9585563794843607,0.0,1.288813802200785,2.9519729387805573,0.0,5.596232645794168,1.0461117689782928,2.909090909090909,1130,Accepted
0.9492736898940308,0.0,1.32466879210024,3.0196401924630742,0.0,6.8885566798070865,1.052493785883724,3.272727272727273,1130,Accepted
0.9381380707617234,0.0,1.3602334142032184,3.141425321563684,0.0,8.45715064035736,1.0591212348204277,3.6363636363636367,1130,Accepted
0.9247950765343458,0.0,1.3954490390374013,3.275071482906795,0.0,10.349735268440945,1.0660454505317456,4.0,1130,Accepted
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1132,Accepted
1.011939985407645,0.0,1.0314845202228762,1.6881040687929225,0.0,1.2985168720383626,1.0036257839258713,0.36363636363636365,1132,Accepted
1.0196272675277855,0.0,1.0634130603413905,1.723730482285969,0.0,1.6806288833603154,1.0073185627167034,0.7272727272727273,1132,Accepted
1.023775387935851,0.0,1.0955491214925468,1.7577253486499518,0.0,2.172473961545608,1.01110371659576,1.0909090909090908,1132,Accepted
1.0248177682218502,0.0,1.1277563523991696,1.8070997265406665,0.0,2.804426493063274,1.01500827550839,1.4545454545454546,1132,Accepted
1.022982427303245,0.0,1.1599103306532959,1.8664489037213647,0.0,3.6143455499620503,1.019066640637044,1.8181818181818183,1132,Accepted
1.01830934566415,0.0,1.1918938159587833,1.9279407933960744,0.0,4.649003571383075,1.023322618246119,2.1818181818181817,1132,Accepted
1.010666059813202,0.0,1.223593300261445,1.9903630319375862,0.0,5.965469018089956,1.0278317415151352,2.5454545454545454,1132,Accepted
0.9997639559228096,0.0,1.2548924114666353,2.0995743419013735,0.0,7.6327618445685115,1.032664074403422,2.909090909090909,1132,Accepted
0.9851645719650532,0.0,1.2856853201425882,2.2080719100776527,0.0,9.730195241314734,1.0379065330262132,3.272727272727273,1132,Accepted
0.9663145286173024,0.0,1.3158539628500725,2.3720865022659208,0.0,12.349060252650009,1.04366672232787,3.6363636363636367,1132,Accepted
0.9425686357551175,0.0,1.3452885595219473,2.548528935479164,0.0,15.585753482104245,1.0500749386024948,4.0,1132,Accepted
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1152,Accepted
0.9947557844033259,0.0,1.0342418948742917,2.324485264174528,0.0,1.255643141012079,1.0043863904420403,0.36363636363636365,1152,Accepted
0.9900711211813025,0.0,1.0688392560654072,2.3427954557089525,0.0,1.5685205560775353,1.008819749750089,0.7272727272727273,1152,Accepted
0.9857035106044698,0.0,1.1034955385903444,2.391283723728833,0.0,1.9575590062912205,1.013319020636275,1.0909090909090908,1152,Accepted
0.9813253777538299,0.0,1.1381712374857338,2.442710044837545,0.0,2.4400814557970945,1.0178981926005537,1.4545454545454546,1152,Accepted
0.9766538428699204,0.0,1.172820785244922,2.4799453401484364,0.0,3.036802131211241,1.0225746242771439,1.8181818181818183,1152,Accepted
0.9714318588234334,0.0,1.2073866340207742,2.547778923516306,0.0,3.7726139529601626,1.0273698855791271,2.1818181818181817,1152,Accepted
0.9654041288789962,0.0,1.2418161535472316,2.645181376856034,0.0,4.676269455671286,1.0323100960010092,2.5454545454545454,1152,Accepted
0.9583066910865368,0.0,1.2760627416600665,2.725845085870693,0.0,5.78009949290255,1.0374267388275935,2.909090909090909,1152,Accepted
0.9498718196034823,0.0,1.3100630315205442,2.862990357720335,0.0,7.121287309009345,1.0427580131664138,3.272727272727273,1152,Accepted
0.9398108998107433,0.0,1.3437704429172646,3.0204104706909733,0.0,8.738626339588313,1.0483487918608398,3.6363636363636367,1152,Accepted
0.9278275427546014,0.0,1.3771367811414845,3.1816259245307474,0.0,10.671790136116938,1.054251624738999,4.0,1152,Accepted
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1156,Accepted
1.0341855418507953,0.0,1.02571164245117,1.7296826357998718,0.0,1.3175551584124998,1.0051062720605544,0.36363636363636365,1156,Accepted
1.0589619377996657,0.0,1.052271125369708,1.7975401582174921,0.0,1.7292796753566269,1.0102763359116103,0.7272727272727273,1156,Accepted
1.0758297570887583,0.0,1.0793477084530294,1.8644423183825642,0.0,2.2655143530330113,1.0155320844934181,1.0909090909090908,1156,Accepted
1.086013365156045,0.0,1.106764885505442,1.9306748816482355,0.0,2.9623036646299368,1.0208964942209349,1.4545454545454546,1156,Accepted
1.0904296944851664,0.0,1.1343720219252948,1.996135448790778,0.0,3.8650622804434023,1.0263991379398385,1.8181818181818183,1156,Accepted
1.0896623648897286,0.0,1.1620358222256866,2.101120551443496,0.0,5.030660944035969,1.0320781320046128,2.1818181818181817,1156,Accepted
1.0839613962299446,0.0,1.1896556211817413,2.192761143000617,0.0,6.527823332795918,1.0379817229047659,2.5454545454545454,1156,Accepted
1.0732853245386822,0.0,1.2171309129324803,2.335168355923963,0.0,8.439949804731835,1.044171513514219,2.909090909090909,1156,Accepted
1.0573269802431018,0.0,1.2443866034008872,2.506384945557109,0.0,10.862717922598542,1.0507242785553346,3.272727272727273,1156,Accepted
1.035574444054274,0.0,1.2713556033139208,2.707411495950899,0.0,13.90237479860575,1.0577349140622008,3.6363636363636367,1156,Accepted
1.0073847692551323,0.0,1.2979792038523046,2.9502595870842856,0.0,17.669512313224896,1.0653184239896818,4.0,1156,Accepted
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1165,Accepted
1.023384256040849,0.0,1.0197736251120981,1.9627408525686072,0.0,1.2790646222212316,1.005966609362396,0.36363636363636365,1165,Accepted
1.0392175094096698,0.0,1.0400686139656476,2.0082525804205824,0.0,1.630422306514135,1.0119984757447544,0.7272727272727273,1165,Accepted
1.049065308568642,0.0,1.0605522977883572,2.0584879466972774,0.0,2.0755852767095497,1.0181168959539635,1.0909090909090908,1165,Accepted
1.0540492676130422,0.0,1.0810586146513976,2.1121934334553387,0.0,2.638695441774388,1.0243419558703344,1.4545454545454546,1165,Accepted
1.0549520000397505,0.0,1.1014513722511108,2.1773895509691936,0.0,3.3496168555510115,1.0306989659272516,1.8181818181818183,1165,Accepted
1.052246201047613,0.0,1.121621065703149,2.2332729075774167,0.0,4.2447603774394,1.0372196141355026,2.1818181818181817,1165,Accepted
1.0461427326928951,0.0,1.141469578923173,2.3212812475450697,0.0,5.368593866660884,1.0439438474730554,2.5454545454545454,1165,Accepted
1.0366211882430214,0.0,1.1609165648411486,2.427516606107876,0.0,6.773884359940758,1.0509212100281298,2.909090909090909,1165,Accepted
